№;Индекс MP;Бренд MP;Цена, СУ;Валюта, ID;Таможенный код;Поставщик, MP SUPPL_ID;Наша фирма, MP OURCOMPANY_ID;Курс к ГРН;Склад ID;Ячейка ID;Кол-во
Перенос остатков #13;T3313015 SEN;SEN;27,530;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3313016 SEN;SEN;2,410;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3313016 SEN;SEN;2,410;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3313045;TOKO;7,968;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3314006;TOKO;5,390;1;8708949998;14;27;28,10;4;4;15
Перенос остатков #13;T3314008;TOKO;9,950;1;8708949998;14;27;28,10;4;4;7
Перенос остатков #13;T3314008 SEN;SEN;4,480;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3314014;TOKO;15,437;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314015;TOKO;17,837;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3314017;TOKO;5,390;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3314023;TOKO;8,089;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3314023 SEN;SEN;2,200;1;8708949998;14;27;28,10;4;4;12
Перенос остатков #13;T3314023 SEN;SEN;2,200;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314024;TOKO;5,390;1;8708949998;14;27;28,10;4;4;7
Перенос остатков #13;T3314026 SEN;SEN;4,550;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3314034;TOKO;13,239;1;8708949998;14;27;28,10;4;4;10
Перенос остатков #13;T3314039;TOKO;4,510;1;8708949998;14;27;28,10;4;4;19
Перенос остатков #13;T3314040;TOKO;16,327;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3314046;TOKO;7,860;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314055;TOKO;11,150;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3314055;TOKO;11,150;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314077;TOKO;8,548;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314077 SEN;SEN;8,709;1;8708949998;14;27;28,10;4;4;18
Перенос остатков #13;T3314078;TOKO;8,548;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3314081 SEN;SEN;11,311;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3314082;TOKO;4,800;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3314085;TOKO;13,239;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3314085 FS;5277;4,760;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3314086 SEN;SEN;3,670;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315000 SEN;SEN;4,450;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315001 SEN;SEN;3,130;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315004 SEN;SEN;2,480;1;8708949998;14;27;28,10;4;4;21
Перенос остатков #13;T3315005;TOKO;8,561;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315005;TOKO;8,561;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315005 SEN;SEN;2,150;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3315009;TOKO;7,860;1;8708949998;14;27;28,10;4;4;14
Перенос остатков #13;T3315009 SEN;SEN;3,090;1;8708949998;14;27;28,10;4;4;15
Перенос остатков #13;T3315010 SEN;SEN;3,090;1;8708949998;14;27;28,10;4;4;14
Перенос остатков #13;T3315014;TOKO;8,278;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3315016;TOKO;8,264;1;8708949998;14;27;28,10;4;4;11
Перенос остатков #13;T3315017;TOKO;4,870;1;8708949998;14;27;28,10;4;4;11
Перенос остатков #13;T3315018;TOKO;10,759;1;8708949998;14;27;28,10;4;4;9
Перенос остатков #13;T3315024;TOKO;8,763;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315024 SEN;SEN;10,058;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315025;TOKO;8,763;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3315028;TOKO;7,766;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315029;TOKO;7,860;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3315029 SEN;SEN;2,610;1;8708949998;14;27;28,10;4;4;26
Перенос остатков #13;T3315029 SEN;SEN;2,610;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315030;TOKO;13,334;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3315030 SEN;SEN;10,786;1;8708949998;14;27;28,10;4;4;20
Перенос остатков #13;T3315031;TOKO;13,334;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3315033;TOKO;23,904;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315033 FS;5277;9,249;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315034;TOKO;20,681;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315035;TOKO;24,820;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315036;TOKO;32,505;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315037;TOKO;19,697;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315038;TOKO;19,697;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315041;TOKO;8,359;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3315042;TOKO;8,453;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3315044;TOKO;4,280;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3315048;TOKO;36,873;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315049;TOKO;10,947;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3315051 SEN;SEN;8,925;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315055;TOKO;21,275;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315056;TOKO;24,443;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315063;TOKO;18,039;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315064;TOKO;18,106;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315064 SEN;SEN;8,642;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315066;TOKO;13,118;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315066 SEN;SEN;9,222;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315067;TOKO;13,118;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315067 SEN;SEN;9,222;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315068;TOKO;57,433;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315069;TOKO;45,178;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315070;TOKO;79,220;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315071;TOKO;79,220;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315072;TOKO;55,748;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315073;TOKO;55,748;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315074;TOKO;55,748;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315075;TOKO;36,347;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315076;TOKO;35,795;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315077;TOKO;38,316;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315078;TOKO;5,310;1;8708949998;14;27;28,10;4;4;10
Перенос остатков #13;T3315079;TOKO;5,310;1;8708949998;14;27;28,10;4;4;15
Перенос остатков #13;T3315082;TOKO;8,359;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3315087;TOKO;9,950;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3315088;TOKO;10,058;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3315093;TOKO;8,359;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3315108;TOKO;9,950;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3315108;TOKO;9,950;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315109;TOKO;9,950;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3315109;TOKO;9,950;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315112;TOKO;10,354;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315112 SEN;SEN;4,110;1;8708949998;14;27;28,10;4;4;41
Перенос остатков #13;T3315112 SEN;SEN;4,110;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3315154;TOKO;9,154;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315154;TOKO;9,154;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3315155;TOKO;11,406;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3316005;TOKO;7,968;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3316006;TOKO;9,707;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3316006 SEN;SEN;9,262;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3316012;TOKO;73,180;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3317004;TOKO;4,580;1;8708949998;14;27;28,10;4;4;15
Перенос остатков #13;T3317004;TOKO;4,580;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3317006;TOKO;4,800;1;8708949998;14;27;28,10;4;4;13
Перенос остатков #13;T3317007;TOKO;9,855;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3317008;TOKO;9,855;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3318002;TOKO;8,238;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3318004;TOKO;4,360;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3318005 SEN;SEN;5,470;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3319011;TOKO;33,840;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3333005 EP;EP;6,220;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3334003 EP;EP;6,820;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3335022 EP;EP;5,870;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3335026 EP;EP;8,030;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3342000 EP;EP;5,400;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3342008 TRW;TRW;9,350;1;8708949998;14;27;28,10;4;4;24
Перенос остатков #13;T3343001 EP;EP;4,310;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3343023 EP;EP;10,160;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3352002 EP;EP;4,500;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3352011 EP;EP;7,700;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3352019 EP;EP;8,690;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3352027 EP;EP;8,060;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3402003 SEN;SEN;7,981;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3402006 DAEWOO;DAEWOO;44,181;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3402009;TOKO;16,448;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3403000 SEN;SEN;2,790;1;8708949998;14;27;28,10;4;4;20
Перенос остатков #13;T3403001 MOBIS;Hyundai/Kia/Mobis;36,118;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3403002 SEN;SEN;2,790;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3403006;TOKO;11,756;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3403006 SEN;SEN;11,756;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3403008 MOBIS;Hyundai/Kia/Mobis;11,797;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3403008 SEN;SEN;2,940;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3403009;TOKO;10,300;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3403011 MOBIS;Hyundai/Kia/Mobis;22,380;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3403012 MOBIS;Hyundai/Kia/Mobis;33,206;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3403013 MOBIS;Hyundai/Kia/Mobis;15,019;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3403037 AUTOX;AUTOX;5,340;1;8708949998;14;27;28,10;4;4;9
Перенос остатков #13;T3404002 MOBIS;Hyundai/Kia/Mobis;12,403;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3404003 MOBIS;Hyundai/Kia/Mobis;16,569;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3404008 MOBIS;Hyundai/Kia/Mobis;11,662;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3404008 MOBIS;Hyundai/Kia/Mobis;11,662;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3411005;TOKO;8,157;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3411010;TOKO;5,540;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3411010;TOKO;5,540;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3411011 SEN;SEN;22,650;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3411012;TOKO;7,968;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3411012 SEN;SEN;2,480;1;8708949998;14;27;28,10;4;4;11
Перенос остатков #13;T3411015;TOKO;80,366;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3411017 SEN;SEN;2,990;1;8708949998;14;27;28,10;4;4;44
Перенос остатков #13;T3411019 SEN;SEN;15,518;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3411020 SEN;SEN;22,650;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3411025 SEN;SEN;4,650;1;8708949998;14;27;28,10;4;4;26
Перенос остатков #13;T3412007;TOKO;13,967;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3412008 FS;5277;4,690;1;8708949998;14;27;28,10;4;4;9
Перенос остатков #13;T3412010 SEN;SEN;2,230;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412012;TOKO;13,657;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3412015;TOKO;11,082;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412015 SEN;SEN;11,082;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412020 SEN;SEN;13,091;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412021 SEN;SEN;11,311;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412022;TOKO;10,152;1;8708949998;14;27;28,10;4;4;17
Перенос остатков #13;T3412024;TOKO;13,185;1;8708949998;14;27;28,10;4;4;17
Перенос остатков #13;T3412024 SEN;SEN;2,860;1;8708949998;14;27;28,10;4;4;20
Перенос остатков #13;T3412025;TOKO;10,152;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3412026;TOKO;14,682;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412027 SEN;SEN;8,076;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412028 SEN;SEN;10,840;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412029 FS;5277;12,403;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3412030 SEN;SEN;12,390;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3412031;TOKO;89,858;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412036 SEN;SEN;80,366;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412038 SEN;SEN;12,107;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412039 SEN;SEN;12,161;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412042 SEN;SEN;9,518;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3412049 SEN;SEN;14,224;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3412050 SEN;SEN;11,311;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3413000 FS;5277;4,780;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3413003;TOKO;9,357;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3413004;TOKO;8,952;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3413006;TOKO;8,966;1;8708949998;14;27;28,10;4;4;27
Перенос остатков #13;T3413011 SEN;SEN;1,840;1;8708949998;14;27;28,10;4;4;10
Перенос остатков #13;T3413011 SEN;SEN;1,840;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3413013;TOKO;9,464;1;8708949998;14;27;28,10;4;4;9
Перенос остатков #13;T3413014 SEN;SEN;2,090;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3413015 SEN;SEN;60,292;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3413027 SEN;SEN;13,671;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3413033;TOKO;22,286;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3414000;TOKO;11,015;1;8708949998;14;27;28,10;4;4;15
Перенос остатков #13;T3414002;TOKO;10,354;1;8708949998;14;27;28,10;4;4;14
Перенос остатков #13;T3414002 SEN;SEN;2,860;1;8708949998;14;27;28,10;4;4;32
Перенос остатков #13;T3414003;TOKO;12,943;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414004;TOKO;11,042;1;8708949998;14;27;28,10;4;4;24
Перенос остатков #13;T3414005;TOKO;25,481;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414007;TOKO;46,810;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414011;TOKO;16,475;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414018;TOKO;10,651;1;8708949998;14;27;28,10;4;4;6
Перенос остатков #13;T3414019;TOKO;18,282;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414020;TOKO;11,055;1;8708949998;14;27;28,10;4;4;16
Перенос остатков #13;T3414021;TOKO;10,058;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3414026;TOKO;7,766;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3414026 SEN;SEN;9,559;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414027;TOKO;14,493;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414027 SEN;SEN;9,222;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414036 FS;5277;36,725;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414041;TOKO;15,208;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414042;TOKO;13,549;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414043;TOKO;17,190;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414043 SEN;SEN;5,410;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3414048 SEN;SEN;15,100;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414099;TOKO;20,048;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414100;TOKO;32,033;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3414102;TOKO;20,547;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3414103;TOKO;71,158;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415008;TOKO;8,763;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415011;TOKO;15,235;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415014;TOKO;9,761;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415014;TOKO;9,761;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3415015;TOKO;10,556;1;8708949998;14;27;28,10;4;4;17
Перенос остатков #13;T3415015 FS;5277;5,270;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415018;TOKO;11,150;1;8708949998;14;27;28,10;4;4;11
Перенос остатков #13;T3415034;TOKO;9,154;1;8708949998;14;27;28,10;4;4;12
Перенос остатков #13;T3415034 SEN;SEN;2,860;1;8708949998;14;27;28,10;4;4;20
Перенос остатков #13;T3415035 FS;5277;3,770;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415036 SEN;SEN;2,070;1;8708949998;14;27;28,10;4;4;17
Перенос остатков #13;T3415038;TOKO;9,262;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3415039;TOKO;10,651;1;8708949998;14;27;28,10;4;4;3
Перенос остатков #13;T3415043 SEN;SEN;2,790;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415046 SEN;SEN;11,177;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3415052;TOKO;10,449;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415052;TOKO;10,449;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3415054 SEN;SEN;12,740;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415057;TOKO;101,223;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415059;TOKO;9,451;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415059 SEN;SEN;9,815;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415064;TOKO;9,464;1;8708949998;14;27;28,10;4;4;9
Перенос остатков #13;T3415067;TOKO;102,692;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415076 SEN;SEN;15,774;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415077;TOKO;8,858;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3415082 SEN;SEN;17,405;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3415095;TOKO;13,158;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3415096;TOKO;13,158;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3416004 FS;5277;5,390;1;8708949998;14;27;28,10;4;4;8
Перенос остатков #13;T3416004 SEN;SEN;5,070;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3416005;TOKO;5,180;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3416006;TOKO;67,814;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3416008;TOKO;81,620;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3417004 SEN;SEN;11,446;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3417008 SEN;SEN;11,770;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3418001;TOKO;13,590;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3418001 SEN;SEN;10,300;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3418002;TOKO;16,933;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3418004;TOKO;14,129;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3418005;TOKO;134,672;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3419006;TOKO;16,017;1;8708949998;14;27;28,10;4;4;4
Перенос остатков #13;T3419007;TOKO;66,682;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3419007 FS;5277;11,136;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3432002 EP;EP;9,010;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3433005 EP;EP;8,490;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3434010 EP;EP;54,190;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3435006 EP;EP;7,740;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3435009 EP;EP;8,160;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3436004 EP;EP;6,660;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3436008 EP;EP;6,530;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3442005 EP;EP;37,230;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3442008 EP;EP;37,230;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3442009 EP;EP;37,230;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3442016 EP;EP;11,130;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3442019 EP;EP;21,710;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3443002 EP;EP;13,140;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3443005 EP;EP;6,440;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3444001 EP;EP;7,740;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3446000 EP;EP;6,690;1;8708949998;14;27;28,10;4;4;5
Перенос остатков #13;T3446015 EP;EP;3,870;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3446017 EP;EP;5,130;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3452006 EP;EP;7,180;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3452013 EP;EP;34,020;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3452021 EP;EP;7,200;1;8708949998;14;27;28,10;4;4;2
Перенос остатков #13;T3452054 EP;EP;5,820;1;8708949998;14;27;28,10;4;4;1
Перенос остатков #13;T3502001;TOKO;8,116;1;8708809998;14;27;28,10;4;4;93
Перенос остатков #13;T3502003;TOKO;12,794;1;8708809998;14;27;28,10;4;4;1
Перенос остатков #13;T3502003 DAEWOO;DAEWOO;12,794;1;8708809998;14;27;28,10;4;4;1
Перенос остатков #13;T3502004;TOKO;14,237;1;8708809998;14;27;28,10;4;4;1
Перенос остатков #13;T3502022 DAEWOO;DAEWOO;14,952;1;8708809998;14;27;28,10;4;4;1
Перенос остатков #13;T3503000;TOKO;9,316;1;8708809998;14;27;28,10;4;4;1
Перенос остатков #13;T3503000 MOBIS;Hyundai/Kia/Mobis;9,316;1;8708809998;14;27;28,10;4;4;3
Перенос остатков #13;T3503006 FS;5277;2,100;1;8708809998;14;27;28,10;4;4;11
Перенос остатков #13;T3503007;TOKO;5,320;1;8708809998;14;27;28,10;4;4;5
Перенос остатков #13;T3503007 MOBIS;Hyundai/Kia/Mobis;5,380;1;8708809998;14;27;28,10;4;4;4
Перенос остатков #13;T3503007 MOBIS;Hyundai/Kia/Mobis;5,380;1;8708809998;14;27;28,10;4;4;4
Перенос остатков #13;T3503007 SEN;SEN;2,260;1;8708809998;14;27;28,10;4;4;16
Перенос остатков #13;T3503008 AUTOX;AUTOX;2,580;1;8708809998;14;27;28,10;4;4;2
Перенос остатков #13;T3503008 MOBIS;Hyundai/Kia/Mobis;12,997;1;8708999798;14;27;28,10;4;4;3
Перенос остатков #13;T3503008 OEM;OEM;12,997;1;8708999798;14;27;28,10;4;4;2
