№;Индекс MP;Бренд MP;Цена, СУ;Валюта, ID;Таможенный код;Поставщик, MP SUPPL_ID;Наша фирма, MP OURCOMPANY_ID;Курс к ГРН;Склад ID;Ячейка ID;Кол-во
Перенос остатков #16;T8517082 HKT;HKT;7,120;2;8511800098;14;27;28,10;4;4;4
Перенос остатков #16;T8531008 HKT;HKT;8,820;2;8511800098;14;27;28,10;4;4;32
Перенос остатков #16;T8531009 HKT;HKT;7,650;2;8511800098;14;27;28,10;4;4;12
Перенос остатков #16;T8531049 HKT;HKT;8,640;2;8511800098;14;27;28,10;4;4;24
Перенос остатков #16;T8532077 HKT;HKT;5,040;2;8511800098;14;27;28,10;4;4;2
Перенос остатков #16;T8533027 HKT;HKT;9,000;2;8511800098;14;27;28,10;4;4;22
Перенос остатков #16;T8533072 HKT;HKT;4,350;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8533089 HKT;HKT;6,580;2;8511800098;14;27;28,10;4;4;14
Перенос остатков #16;T8533097 HKT;HKT;6,340;2;8511800098;14;27;28,10;4;4;4
Перенос остатков #16;T8534004 HKT;HKT;7,390;2;8511800098;14;27;28,10;4;4;24
Перенос остатков #16;T8535001 HKT;HKT;10,660;2;8511800098;14;27;28,10;4;4;27
Перенос остатков #16;T8535005 HKT;HKT;10,660;2;8511800098;14;27;28,10;4;4;28
Перенос остатков #16;T8535029 HKT;HKT;10,080;2;8511800098;14;27;28,10;4;4;17
Перенос остатков #16;T8535053 HKT;HKT;4,720;2;8511800098;14;27;28,10;4;4;28
Перенос остатков #16;T8536084 HKT;HKT;7,560;2;8511800098;14;27;28,10;4;4;32
Перенос остатков #16;T8541074 HKT;HKT;5,860;2;8511800098;14;27;28,10;4;4;26
Перенос остатков #16;T8542014 HKT;HKT;11,760;2;8511800098;14;27;28,10;4;4;4
Перенос остатков #16;T8542067 HKT;HKT;5,570;2;8511800098;14;27;28,10;4;4;12
Перенос остатков #16;T8542078 HKT;HKT;5,040;2;8511800098;14;27;28,10;4;4;56
Перенос остатков #16;T8542082 HKT;HKT;6,840;2;8511800098;14;27;28,10;4;4;58
Перенос остатков #16;T8542095 HKT;HKT;11,330;2;8511800098;14;27;28,10;4;4;18
Перенос остатков #16;T8542099 HKT;HKT;8,510;2;8511800098;14;27;28,10;4;4;16
Перенос остатков #16;T8543000 HKT;HKT;10,800;2;8511800098;14;27;28,10;4;4;36
Перенос остатков #16;T8543007 HKT;HKT;8,510;2;8511800098;14;27;28,10;4;4;33
Перенос остатков #16;T8543026 HKT;HKT;6,120;2;8511800098;14;27;28,10;4;4;17
Перенос остатков #16;T8543098 HKT;HKT;9,410;2;8511800098;14;27;28,10;4;4;55
Перенос остатков #16;T8546002 HKT;HKT;7,390;2;8511800098;14;27;28,10;4;4;14
Перенос остатков #16;T8546076 HKT;HKT;6,840;2;8511800098;14;27;28,10;4;4;33
Перенос остатков #16;T8546083 HKT;HKT;7,740;2;8511800098;14;27;28,10;4;4;66
Перенос остатков #16;T8546094 HKT;HKT;7,710;2;8511800098;14;27;28,10;4;4;4
Перенос остатков #16;T8546096 HKT;HKT;7,990;2;8511800098;14;27;28,10;4;4;50
Перенос остатков #16;T8552011 HKT;HKT;7,400;2;8511800098;14;27;28,10;4;4;19
Перенос остатков #16;T8576005 HKT;HKT;13,260;2;8511800098;14;27;28,10;4;4;4
Перенос остатков #16;T8576007 HKT;HKT;5,640;2;8511800098;14;27;28,10;4;4;5
Перенос остатков #16;T8600019 FS;5277;2,180;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8600020 FS;5277;3,040;2;8544300098;14;27;28,10;4;4;4
Перенос остатков #16;T8600021 FS;5277;3,320;2;8544300098;14;27;28,10;4;4;9
Перенос остатков #16;T8600022 FS;5277;5,370;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8600026 FS;5277;2,900;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8600027 FS;5277;4,350;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8602002 JP;JP;11,180;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602003 DAEWOO;DAEWOO;33,947;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602005 DAEWOO;DAEWOO;27,831;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602006 DAEWOO;DAEWOO;30,607;2;8544300098;14;27;28,10;4;4;4
Перенос остатков #16;T8602007 JP;JP;9,770;2;8544300098;14;27;28,10;4;4;6
Перенос остатков #16;T8602008 JP;JP;12,000;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602009 DAEWOO;DAEWOO;25,984;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602014 DAEWOO;DAEWOO;30,018;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8602015 DAEWOO;DAEWOO;21,322;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8602032 DAEWOO;DAEWOO;36,881;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614001 JP;JP;18,070;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614002 JP;JP;15,310;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614004 JP;JP;5,230;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8614006 JP;JP;3,470;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614007 JP;JP;27,080;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614008 JP;JP;23,040;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614009 JP;JP;8,970;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8614012 JP;JP;17,630;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614013 JP;JP;17,300;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614014 JP;JP;20,690;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614015 JP;JP;22,130;2;8544300098;14;27;28,10;4;4;2
Перенос остатков #16;T8614016 JP;JP;18,090;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614017 JP;JP;21,430;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614018 JP;JP;18,470;2;8544300098;14;27;28,10;4;4;3
Перенос остатков #16;T8614019 JP;JP;20,480;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614020 JP;JP;8,220;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614021 JP;JP;22,430;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614022 JP;JP;23,730;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614024 JP;JP;17,060;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614027 JP;JP;20,480;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614028 JP;JP;7,960;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614029 JP;JP;18,040;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614034 JP;JP;7,830;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614035 JP;JP;16,930;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614036 JP;JP;7,840;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614037 JP;JP;20,760;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614038 JP;JP;31,990;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614039 JP;JP;18,240;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614040 JP;JP;20,160;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614042 JP;JP;7,320;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614043 JP;JP;19,800;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614044 JP;JP;21,240;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614048 JP;JP;19,590;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614050 JP;JP;22,500;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614051 JP;JP;21,960;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614052 JP;JP;26,100;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614053 JP;JP;33,060;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614056 JP;JP;19,820;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614058 JP;JP;11,400;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614059 JP;JP;17,320;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614065 JP;JP;7,340;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614068 JP;JP;7,250;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614069 JP;JP;1,860;2;8501109990;14;27;28,10;4;4;2
Перенос остатков #16;T8614070 JP;JP;8,120;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614071 JP;JP;2,010;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614072 JP;JP;1,740;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614073 JP;JP;1,860;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614074 JP;JP;8,210;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614075 JP;JP;1,340;2;8501109990;14;27;28,10;4;4;2
Перенос остатков #16;T8614076 JP;JP;10,620;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614077 JP;JP;1,600;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614079 JP;JP;10,800;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614080 JP;JP;2,050;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8614081 JP;JP;23,590;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614082 JP;JP;13,600;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614083 JP;JP;13,430;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614085 JP;JP;17,050;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614086 JP;JP;10,990;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614087 JP;JP;7,950;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8614089 JP;JP;8,740;2;8544300098;14;27;28,10;4;4;1
Перенос остатков #16;T8615003 JP;JP;2,920;2;8544300098;14;27;28,10;4;4;3
Перенос остатков #16;T8700011 JAP;JAPAN;26,430;2;9027109000;14;27;28,10;4;4;2
Перенос остатков #16;T8700020 JAP;JAPAN;36,360;2;9027109000;14;27;28,10;4;4;1
Перенос остатков #16;T8700021 JAP;JAPAN;42,220;2;9027109000;14;27;28,10;4;4;4
Перенос остатков #16;T8700040 JAP;JAPAN;77,560;2;9027109000;14;27;28,10;4;4;3
Перенос остатков #16;T8700041 JAP;JAPAN;76,450;2;9027109000;14;27;28,10;4;4;3
Перенос остатков #16;T8700042 JAP;JAPAN;74,860;2;9027109000;14;27;28,10;4;4;1
Перенос остатков #16;T8700044 JAP;JAPAN;73,610;2;9027109000;14;27;28,10;4;4;1
Перенос остатков #16;T8700045 JAP;JAPAN;116,980;2;9027109000;14;27;28,10;4;4;1
Перенос остатков #16;T8700046 JAP;JAPAN;86,910;2;9027109000;14;27;28,10;4;4;2
Перенос остатков #16;T8802010 DAEWOO;DAEWOO;75,820;2;8413308000;14;27;28,10;4;4;2
Перенос остатков #16;T8802061 DAEWOO;DAEWOO;109,422;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8804000 MOBIS;Hyundai/Kia/Mobis;135,616;2;8413308000;14;27;28,10;4;4;6
Перенос остатков #16;T8804004 MOBIS;Hyundai/Kia/Mobis;147,159;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8811013 JAP;JAPAN;94,610;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8811014 JAP;JAPAN;84,910;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8814037 JAP;JAPAN;94,220;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8815040 JAP;JAPAN;85,470;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8815042 JAP;JAPAN;79,370;2;8413308000;14;27;28,10;4;4;5
Перенос остатков #16;T8815044 JAP;JAPAN;61,490;2;8413308000;14;27;28,10;4;4;3
Перенос остатков #16;T8819006 JAP;JAPAN;69,150;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8819014 JAP;JAPAN;30,060;2;8413308000;14;27;28,10;4;4;1
Перенос остатков #16;T8876002 CHERY;CHERY;45,880;2;8413308000;14;27;28,10;4;4;3
Перенос остатков #16;T8A12001 JAP;JAPAN;3,550;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A12002 JAP;JAPAN;3,500;2;8511900090;14;27;28,10;4;4;2
Перенос остатков #16;T8A13001 JAP;JAPAN;10,250;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A13007 JAP;JAPAN;24,699;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A14003 JAP;JAPAN;1,310;2;8511900090;14;27;28,10;4;4;3
Перенос остатков #16;T8A14005 JAP;JAPAN;8,990;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A14009 JAP;JAPAN;2,140;2;8511900090;14;27;28,10;4;4;4
Перенос остатков #16;T8A14018 JAP;JAPAN;11,920;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A14021 JAP;JAPAN;2,130;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A14036 JAP;JAPAN;7,710;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A15002 JAP;JAPAN;1,250;2;8511900090;14;27;28,10;4;4;2
Перенос остатков #16;T8A15013 JAP;JAPAN;3,070;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A16004 JAP;JAPAN;10,930;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A16007 JAP;JAPAN;6,740;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A18004 JAP;JAPAN;7,390;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8A19003 JAP;JAPAN;7,170;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8B16000 JAP;JAPAN;4,950;2;8511900090;14;27;28,10;4;4;1
Перенос остатков #16;T8C12002 JAP;JAPAN;37,250;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C12003 JAP;JAPAN;53,340;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C12004 JAP;JAPAN;30,050;2;8511800098;14;27;28,10;4;4;3
Перенос остатков #16;T8C12009 JAP;JAPAN;42,090;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C12010 JAP;JAPAN;55,030;2;8511800098;14;27;28,10;4;4;3
Перенос остатков #16;T8C13004 JAP;JAPAN;41,620;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C14000 JAP;JAPAN;21,920;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C14003 JAP;JAPAN;58,880;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C14004 JAP;JAPAN;17,160;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C14005 JAP;JAPAN;30,260;2;8511800098;14;27;28,10;4;4;2
Перенос остатков #16;T8C14008 JAP;JAPAN;24,440;2;8511800098;14;27;28,10;4;4;2
Перенос остатков #16;T8C15001 JAP;JAPAN;48,900;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C15007 JAP;JAPAN;80,080;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C16002 JAP;JAPAN;66,770;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C17000 JAP;JAPAN;79,880;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8C18000 JAP;JAPAN;89,070;2;8511800098;14;27;28,10;4;4;1
Перенос остатков #16;T8D12008 JP;JP;1,550;2;9026208000;14;27;28,10;4;4;2
Перенос остатков #16;T8E02000 DAEWOO;DAEWOO;7,999;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E02006 DAEWOO;DAEWOO;13,957;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E02007 DAEWOO;DAEWOO;13,752;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E04004 MOBIS;Hyundai/Kia/Mobis;2,350;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E12006 JP;JP;10,110;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E14013 JP;JP;5,010;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8E17003 JAP;JAPAN;3,970;2;9031809100;14;27;28,10;4;4;1
Перенос остатков #16;T8F03008 MOBIS;Hyundai/Kia/Mobis;24,335;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F04005 MOBIS;Hyundai/Kia/Mobis;13,698;2;8536501990;14;27;28,10;4;4;2
Перенос остатков #16;T8F11001 JAP;JAPAN;10,850;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F12019 JP;JP;7,000;2;8536501990;14;27;28,10;4;4;4
Перенос остатков #16;T8F13004 JAP;JAPAN;11,500;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F14002 JP;JP;9,350;2;8536501990;14;27;28,10;4;4;2
Перенос остатков #16;T8F14015 JP;JP;7,030;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F15006 JAP;JAPAN;13,470;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F15006 JP;JP;16,340;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F15028 JAP;JAPAN;13,610;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F17005 JAP;JAPAN;8,430;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F17005 JP;JP;10,280;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F17007 JAP;JAPAN;6,800;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F17007 JP;JP;5,200;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F19003 JAP;JAPAN;10,180;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F19003 JP;JP;6,850;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F19004 JAP;JAPAN;12,940;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F19006 JAP;JAPAN;13,240;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8F19007 JP;JP;7,580;2;8536501990;14;27;28,10;4;4;1
Перенос остатков #16;T8K02039 JP;JP;44,240;2;8501109990;14;27;28,10;4;4;2
Перенос остатков #16;T8N14054 MX;MX;0,010;2;без кода;14;27;28,10;4;4;4
Перенос остатков #16;T8O02009 JP;JP;3,040;2;8536419090;14;27;28,10;4;4;1
Перенос остатков #16;T8O02030 JP;JP;11,690;2;8536419090;14;27;28,10;4;4;1
Перенос остатков #16;T8O02031 JP;JP;15,240;2;8536419090;14;27;28,10;4;4;4
Перенос остатков #16;T8O02032 JP;JP;8,640;2;8536501990;14;27;28,10;4;4;2
Перенос остатков #16;T8P02027 JP;JP;16,480;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8P02029 JP;JP;6,480;2;8501109990;14;27;28,10;4;4;1
Перенос остатков #16;T8P35002;TOKO;0,010;2;9031803400;14;27;28,10;4;4;18
Перенос остатков #16;T9100033 FS;5277;1,160;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100034 FS;5277;2,240;2;8512909090;14;27;28,10;4;4;4
Перенос остатков #16;T9100035 FS;5277;1,890;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100036 FS;5277;0,910;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100037 FS;5277;0,910;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100038 FS;5277;0,930;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100040 FS;5277;1,200;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100041 FS;5277;1,450;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100042 FS;5277;1,463;2;8512909090;14;27;28,10;4;4;3
Перенос остатков #16;T9100043 FS;5277;1,450;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100044 FS;5277;2,660;2;8512909090;14;27;28,10;4;4;5
Перенос остатков #16;T9100045 FS;5277;1,200;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100046 FS;5277;0,930;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100047 FS;5277;1,260;2;8512909090;14;27;28,10;4;4;12
Перенос остатков #16;T9100048 FS;5277;1,260;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100049 FS;5277;1,410;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100050 FS;5277;2,520;2;8512909090;14;27;28,10;4;4;3
Перенос остатков #16;T9100051 FS;5277;1,420;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100052 FS;5277;1,420;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100053 FS;5277;1,373;2;8512909090;14;27;28,10;4;4;4
Перенос остатков #16;T9100054 FS;5277;1,790;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100055 FS;5277;1,790;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100056 FS;5277;1,990;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100057 FS;5277;1,630;2;8512909090;14;27;28,10;4;4;2
Перенос остатков #16;T9100059 FS;5277;2,820;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100060 FS;5277;2,520;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100061 FS;5277;2,720;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9100062 FS;5277;3,910;2;8512909090;14;27;28,10;4;4;1
Перенос остатков #16;T9200006 PHOENIX;PHOENIX;1,460;2;8539213090;14;27;28,10;4;4;5
Перенос остатков #16;T9200007 PHOENIX;PHOENIX;1,500;2;8539213090;14;27;28,10;4;4;8
Перенос остатков #16;T9200008 PHOENIX;PHOENIX;1,750;2;8539213090;14;27;28,10;4;4;15
Перенос остатков #16;T9200009 PHOENIX;PHOENIX;1,830;2;8539213090;14;27;28,10;4;4;2
Перенос остатков #16;T9200025 PHOENIX;PHOENIX;7,330;2;8539213090;14;27;28,10;4;4;1
Перенос остатков #16;T9200038 PHOENIX;PHOENIX;4,770;2;8539213090;14;27;28,10;4;4;2
Перенос остатков #16;T9302001 DAEWOO;DAEWOO;10,934;2;8708803598;14;27;28,10;4;4;2
Перенос остатков #16;T9302002 DAEWOO;DAEWOO;11,055;2;8708803598;14;27;28,10;4;4;2
Перенос остатков #16;T9302002 FS;5277;11,055;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9302010 DAEWOO;DAEWOO;11,770;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9303000 MOBIS;Hyundai/Kia/Mobis;16,367;2;8708803598;14;27;28,10;4;4;2
Перенос остатков #16;T9303002 MOBIS;Hyundai/Kia/Mobis;15,491;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9303011 MOBIS;Hyundai/Kia/Mobis;16,462;2;8708803598;14;27;28,10;4;4;4
Перенос остатков #16;T9311000 JP;JP;6,930;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9311001 JP;JP;7,768;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9311003 JP;JP;8,683;2;8708803598;14;27;28,10;4;4;3
Перенос остатков #16;T9313001 JP;JP;6,600;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9314000 JP;JP;23,300;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9315014 JP;JP;9,370;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9315020 JP;JP;12,580;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9317001 JP;JP;6,460;2;8708803598;14;27;28,10;4;4;1
Перенос остатков #16;T9411000 FS;5277;4,740;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9412003 FS;5277;16,680;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9413006 JP;JP;6,110;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9417010 FS;5277;7,200;2;8708999798;14;27;28,10;4;4;3
Перенос остатков #16;T9417011 FS;5277;5,760;2;8708999798;14;27;28,10;4;4;3
Перенос остатков #16;T9419000 FS;5277;4,240;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9432009 EP;EP;14,840;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9433002 EP;EP;9,700;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9433003 EP;EP;8,970;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9436030 EP;EP;9,740;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9444020 EP;EP;17,800;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9446010 EP;EP;24,520;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9452020 EP;EP;3,780;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9536008 EP;EP;8,610;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9536031 EP;EP;13,070;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9536034 EP;EP;6,910;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9536037 EP;EP;7,920;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9543004 EP;EP;5,960;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9543008 EP;EP;9,370;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9543015 EP;EP;5,960;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9544005 EP;EP;4,760;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9544012 EP;EP;6,430;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9546018 EP;EP;7,900;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9549000 EP;EP;9,150;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9549004 EP;EP;8,240;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9604006 MOBIS;Hyundai/Kia/Mobis;3,910;2;8708999798;14;27;28,10;4;4;3
Перенос остатков #16;T9632009 EP;EP;8,850;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9634024 EP;EP;6,390;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9644013 EP;EP;6,140;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9644023 EP;EP;8,100;2;8708999798;14;27;28,10;4;4;2
Перенос остатков #16;T9646060 EP;EP;6,390;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9802019 DAEWOO;DAEWOO;18,012;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9803001 JP;JP;15,500;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9803009 MOBIS;Hyundai/Kia/Mobis;17,028;2;8708999798;14;27;28,10;4;4;1
Перенос остатков #16;T9803016 MOBIS;Hyundai/Kia/Mobis;17,230;2;8708999798;14;27;28,10;4;4;1
